Date,Open,High,Low,Close,Adj Close,Volume
2006-03-03,9.914286,9.987143,9.647142,67.720001,8.737708,184417100
2006-03-06,9.670000,9.674286,9.277143,65.479996,8.448688,228166400
2006-03-07,9.394286,9.557143,9.297143,66.310005,8.555780,218219400
2006-03-08,9.470000,9.600000,9.335714,65.660004,8.471914,163312800
2006-03-09,9.425714,9.495714,9.115714,63.930000,8.248694,199826200
2006-03-10,9.150000,9.212857,8.921429,63.189999,8.153214,260785700
2006-03-13,9.292857,9.468572,9.255714,65.680000,8.474493,215296900
2006-03-14,9.395715,9.617143,9.357142,67.320000,8.686096,160505100
2006-03-15,9.672857,9.720000,9.360000,66.230003,8.545456,222999000
2006-03-16,9.550000,9.557143,9.185715,64.310005,8.297727,187409600
2006-03-17,9.250000,9.362857,9.158571,64.659996,8.342886,203010500
2006-03-20,9.317142,9.351429,9.124286,63.990002,8.256436,151360300
2006-03-21,8.830000,9.191428,8.770000,61.809998,7.975158,336341600
2006-03-22,8.880000,9.035714,8.752857,61.670002,7.957095,336473900
2006-03-23,8.831429,8.842857,8.515715,60.160004,7.762261,356956600
2006-03-24,8.607142,8.705714,8.432858,59.959999,7.736459,267995000
2006-03-27,8.621428,8.768572,8.485714,59.510002,7.678398,277018000
2006-03-28,8.518572,8.591429,8.321428,58.710003,7.575174,342580700
2006-03-29,8.447143,8.931429,8.238571,62.329998,8.042252,586708500
2006-03-30,8.974286,9.042857,8.790000,62.750000,8.096445,347662700
2006-03-31,9.035714,9.087143,8.891429,62.720001,8.092573,203839300
2006-04-03,9.095715,9.160000,8.944285,62.649998,8.083542,203947800
2006-04-04,8.871428,8.888572,8.721429,61.169998,7.892581,232981000
2006-04-05,9.244286,9.601429,9.164286,67.210007,8.671904,558352200
2006-04-06,9.757143,10.292857,9.742857,71.240005,9.191886,665942200
2006-04-07,10.132857,10.172857,9.781428,69.790001,9.004794,386309700
2006-04-10,10.041429,10.132857,9.778571,68.670006,8.860285,225878800
2006-04-11,9.855714,9.900000,9.581429,67.989998,8.772548,234829000
2006-04-12,9.715714,9.738571,9.471429,66.709999,8.607391,184973600
2006-04-13,9.477143,9.634286,9.401428,66.470001,8.576423,183669500
2006-04-17,9.501429,9.548572,9.192857,64.809998,8.362240,180484500
2006-04-18,9.291429,9.495714,9.255714,66.220001,8.544168,198711100
2006-04-19,9.545714,9.571428,9.352858,65.650002,8.470622,271508300
2006-04-20,9.930000,10.000000,9.457143,67.629997,8.726097,416745700
2006-04-21,9.741428,9.805715,9.495714,67.040001,8.649967,197246700
2006-04-24,9.550000,9.560000,9.357142,65.750000,8.483524,176757000
2006-04-25,9.422857,9.512857,9.365714,66.169998,8.537716,132265700
2006-04-26,9.521428,9.754286,9.485714,68.149994,8.793191,177721600
2006-04-27,9.675714,9.980000,9.621428,69.360001,8.949313,211486800
2006-04-28,9.911428,10.185715,9.885715,70.389999,9.082209,190009400
2006-05-01,10.110000,10.220000,9.880000,69.599998,8.980278,187595100
2006-05-02,10.021428,10.282857,10.015715,71.619995,9.240911,192915800
2006-05-03,10.261429,10.278571,10.025714,71.139999,9.178978,171747800
2006-05-04,10.174286,10.412857,10.065714,71.129997,9.177691,215105100
2006-05-05,10.265715,10.321428,10.164286,71.889999,9.275754,140977900
2006-05-08,10.427143,10.542857,10.245714,71.889999,9.275754,148712900
2006-05-09,10.260000,10.365714,10.088572,71.029999,9.164787,132916700
2006-05-10,10.184286,10.190000,9.944285,70.599998,9.109306,114972200
2006-05-11,10.112857,10.120000,9.650000,68.149994,8.793191,203172200
2006-05-12,9.692857,9.812857,9.551429,67.699997,8.735128,160443500
2006-05-15,9.624286,9.768572,9.588572,67.790001,8.746738,132294400
2006-05-16,9.728572,9.750000,9.250000,64.979996,8.384175,234185000
2006-05-17,9.244286,9.385715,9.152857,65.259995,8.420300,188548500
2006-05-18,9.382857,9.465714,9.017143,63.179996,8.151924,164610600
2006-05-19,9.037143,9.268572,8.974286,64.510002,8.323531,246466500
2006-05-22,9.124286,9.141429,8.967143,63.380001,8.177732,179743900
2006-05-23,9.265715,9.312857,9.000000,63.149998,8.148055,173603500
2006-05-24,8.998571,9.092857,8.794286,63.340000,8.172571,229007800
2006-05-25,9.180000,9.207143,9.041429,64.329994,8.300304,115843000
2006-05-26,9.187143,9.222857,9.020000,63.549999,8.199664,108237500
2006-05-30,9.041429,9.042857,8.745714,61.220001,7.899031,140850500
2006-05-31,8.822857,8.827143,8.384286,59.770000,7.711944,320244400
2006-06-01,8.550000,8.897142,8.502857,62.170002,8.021607,235627000
2006-06-02,8.998571,9.014286,8.697143,61.660004,7.955805,171446800
2006-06-05,8.735714,8.735714,8.567142,60.000000,7.741619,151446400
2006-06-06,8.602858,8.661428,8.415714,59.719997,7.705492,181509300
2006-06-07,8.585714,8.628572,8.335714,58.559998,7.555819,187626600
2006-06-08,8.348572,8.704286,8.164286,60.760002,7.839681,349370700
2006-06-09,8.740000,8.794286,8.442857,59.240002,7.643558,193959500
2006-06-12,8.485714,8.532857,8.137143,57.000004,7.354539,179446400
2006-06-13,8.230000,8.442857,8.194285,58.330002,7.526145,270160800
2006-06-14,8.325714,8.397142,8.098572,57.609997,7.433244,219534000
2006-06-15,8.185715,8.534286,8.107142,59.379997,7.661623,297595900
2006-06-16,8.422857,8.455714,8.217143,57.560001,7.426794,209525400
2006-06-19,8.261429,8.311429,8.142858,57.200001,7.380344,176143800
2006-06-20,8.230000,8.335714,8.184286,57.470001,7.415182,168243600
2006-06-21,8.248571,8.387143,8.185715,57.860001,7.465502,215824000
2006-06-22,8.314285,8.535714,8.295714,59.580002,7.687428,241408300
2006-06-23,8.531428,8.595715,8.390000,58.829998,7.590659,165050900
2006-06-26,8.452857,8.457143,8.338572,58.990002,7.611304,116634000
2006-06-27,8.441428,8.460000,8.200000,57.430000,7.410020,137652900
2006-06-28,8.184286,8.185715,7.915714,56.020000,7.228092,212676100
2006-06-29,8.108571,8.441428,8.055715,58.970001,7.608721,218349600
2006-06-30,8.227143,8.250000,8.071428,57.270004,7.389377,184923900
2006-07-03,8.217143,8.311429,8.191428,57.949997,7.477115,48692700
2006-07-05,8.164286,8.228572,8.080000,57.000004,7.354539,129560200
2006-07-06,8.155714,8.200000,7.944286,55.770000,7.195836,158302200
2006-07-07,7.925714,8.078571,7.810000,55.400002,7.148095,199840200
2006-07-10,7.957143,8.070000,7.785714,55.000000,7.096484,132336400
2006-07-11,7.872857,7.998571,7.790000,55.649998,7.180352,206255700
2006-07-12,7.881429,7.891428,7.560000,52.959999,6.833269,231832300
2006-07-13,7.432857,7.731429,7.344285,52.250000,6.741661,312476500
2006-07-14,7.500000,7.555714,7.165714,50.670002,6.537797,248259200
2006-07-17,7.390000,7.587143,7.378572,52.369999,6.757144,256135600
2006-07-18,7.594285,7.692857,7.407143,52.899998,6.825529,250112100
2006-07-19,7.565714,7.868571,7.480000,54.099998,6.980361,347685800
2006-07-20,8.708571,8.798572,8.531428,60.500004,7.806133,493036600
2006-07-21,8.545714,8.735714,8.520000,60.720001,7.834522,222973100
2006-07-24,8.751429,8.871428,8.632857,61.419998,7.924838,180714100
2006-07-25,8.825714,8.870000,8.682858,61.930000,7.990642,147267400
2006-07-26,8.857142,9.234285,8.811429,63.869999,8.240953,224606900
2006-07-27,9.214286,9.288571,8.980000,63.400002,8.180310,183761200
2006-07-28,9.134286,9.382857,9.071428,65.589996,8.462879,172876900
2006-07-31,9.547143,9.804286,9.468572,67.959999,8.768673,223210400
2006-08-01,9.602858,9.704286,9.420000,67.180000,8.668035,177941400
2006-08-02,9.664286,9.811429,9.644286,68.159996,8.794479,137692100
2006-08-03,9.701428,10.000000,9.687143,69.589996,8.978989,210261100
2006-08-04,9.578571,9.801429,9.280000,68.300003,8.812543,463216600
2006-08-07,9.674286,9.942857,9.472857,67.210007,8.671904,311378200
2006-08-08,9.584286,9.587143,9.215714,64.779999,8.358368,249466000
2006-08-09,9.347143,9.371428,9.057143,63.590000,8.204826,238959700
2006-08-10,9.035714,9.258572,8.957143,64.070000,8.266760,174440000
2006-08-11,9.032857,9.161428,8.940000,63.650002,8.212568,194382300
2006-08-14,9.150000,9.317142,9.085714,63.940002,8.249984,179405100
2006-08-15,9.334286,9.500000,9.257143,66.449997,8.573844,215338200
2006-08-16,9.585714,9.724286,9.475715,67.980003,8.771255,195321000
2006-08-17,9.714286,9.808572,9.597143,67.589996,8.720932,145287100
2006-08-18,9.672857,9.771428,9.608571,67.909996,8.762223,134088500
2006-08-21,9.614285,9.615714,9.450000,66.559998,8.588036,131556600
2006-08-22,9.525714,9.760000,9.500000,67.619995,8.724804,144242000
2006-08-23,9.714286,9.807143,9.562857,67.309998,8.684808,134064700
2006-08-24,9.698571,9.741428,9.467143,67.810005,8.749322,163797900
2006-08-25,9.620000,9.864285,9.615714,68.750000,8.870605,135989700
2006-08-28,9.785714,9.801429,9.525714,66.979996,8.642229,184540300
2006-08-29,9.570000,9.608571,9.302857,66.479996,8.577715,236833100
2006-08-30,9.620000,9.688571,9.525714,66.959999,8.639647,170035600
2006-08-31,9.611428,9.757143,9.522857,67.849998,8.754478,143674300
2006-09-01,9.782857,9.807143,9.688571,68.380005,8.822866,102123700
2006-09-05,9.852858,10.214286,9.792857,71.480003,9.222853,253114400
2006-09-06,10.154285,10.241428,9.957143,70.029999,9.035760,243525800
2006-09-07,10.085714,10.497143,10.035714,72.799995,9.393166,316989400
2006-09-08,10.481428,10.510000,10.272857,72.519997,9.357039,223980400
2006-09-11,10.347143,10.532857,10.202857,72.500000,9.354458,237281100
2006-09-12,10.401428,10.492857,10.207143,72.629997,9.371231,421171800
2006-09-13,10.407143,10.617143,10.328571,74.200005,9.573803,286534500
2006-09-14,10.531428,10.667143,10.494286,74.169998,9.569934,200432400
2006-09-15,10.657143,10.711429,10.470000,74.099998,9.560901,245463400
2006-09-18,10.542857,10.694285,10.471429,73.889999,9.533806,176319500
2006-09-19,10.585714,10.622857,10.400000,73.769997,9.518323,177512300
2006-09-20,10.625714,10.811429,10.602858,75.260002,9.710573,205697800
2006-09-21,10.750000,10.865714,10.574286,74.650002,9.631865,198531200
2006-09-22,10.614285,10.620000,10.368571,73.000000,9.418970,166278000
2006-09-25,10.544286,10.837143,10.531428,75.750000,9.773794,214748100
2006-09-26,10.882857,11.111428,10.871428,77.610001,10.013784,275737000
2006-09-27,11.024285,11.067142,10.831429,76.410004,9.858951,202593300
2006-09-28,11.002857,11.068571,10.850000,77.010002,9.936368,180902400
2006-09-29,11.015715,11.074286,10.954286,76.979996,9.932499,101453100
2006-10-02,10.728572,10.838572,10.614285,74.860001,9.658961,178159800
2006-10-03,10.635715,10.707143,10.455714,74.080002,9.558321,197677200
2006-10-04,10.585714,10.780000,10.451428,75.380005,9.726055,207270700
2006-10-05,10.647142,10.880000,10.590000,74.829994,9.655093,170970800
2006-10-06,10.631429,10.720000,10.544286,74.220001,9.576384,116739700
2006-10-09,10.542857,10.725715,10.504286,74.629997,9.629284,109555600
2006-10-10,10.648571,10.654285,10.440000,73.809998,9.523480,132897100
2006-10-11,10.488571,10.568571,10.371428,73.230003,9.448647,142963800
2006-10-12,10.515715,10.770000,10.514286,75.260002,9.710573,148213800
2006-10-13,10.804286,10.982857,10.677143,75.020004,9.679605,171049200
2006-10-16,10.741428,10.840000,10.684286,75.399994,9.728635,127173200
2006-10-17,10.720000,10.752857,10.577143,74.290001,9.585415,120231300
2006-10-18,10.678572,10.767143,10.558572,74.529999,9.616381,283476900
2006-10-19,11.322857,11.421429,11.165714,78.989998,10.191846,378244300
2006-10-20,11.281428,11.427143,11.238571,79.949997,10.315706,159853400
2006-10-23,11.427143,11.700000,11.392858,81.459999,10.510538,208126800
2006-10-24,11.601429,11.668571,11.457143,81.050003,10.457637,115803100
2006-10-25,11.621428,11.714286,11.572857,81.680000,10.538924,121303700
2006-10-26,11.700000,11.800000,11.590000,82.190002,10.604730,108189200
2006-10-27,11.678572,11.778571,11.430000,80.409996,10.375060,148741600
2006-10-30,11.427143,11.557143,11.357142,80.419998,10.376348,124979400
2006-10-31,11.635715,11.668571,11.461429,81.080002,10.461510,125368600
2006-11-01,11.585714,11.625714,11.194285,79.160004,10.213779,152798100
2006-11-02,11.274285,11.331429,11.214286,78.979996,10.190552,116370800
2006-11-03,11.337143,11.361428,11.112857,78.290001,10.101525,107972200
2006-11-06,11.278571,11.437143,11.204286,79.709999,10.284742,108644200
2006-11-07,11.492857,11.571428,11.447143,80.510002,10.387963,131483100
2006-11-08,11.431429,11.812857,11.412857,82.449997,10.638274,172729200
2006-11-09,11.842857,12.098572,11.731428,83.339996,10.753109,230763400
2006-11-10,11.935715,11.942857,11.785714,83.120003,10.724723,93466100
2006-11-13,11.888572,12.064285,11.805715,84.349998,10.883426,112668500
2006-11-14,12.114285,12.142858,11.985714,85.000000,10.967294,147238700
2006-11-15,12.150000,12.271428,12.000000,84.050003,10.844717,163830800
2006-11-16,12.124286,12.328571,12.088572,85.610001,11.046003,173485200
2006-11-17,12.162857,12.277143,12.142858,85.850006,11.076968,116606000
2006-11-20,12.200000,12.428572,12.171429,86.470001,11.156964,142698500
2006-11-21,12.488571,12.657143,12.444285,88.599998,11.431793,155666700
2006-11-22,12.712857,12.964286,12.550000,90.309998,11.652428,167985300
2006-11-24,12.790000,13.297143,12.785714,91.630005,11.822743,129669400
2006-11-27,13.215714,13.308572,12.785714,89.540001,11.553076,268709000
2006-11-28,12.908571,13.138572,12.844286,91.809998,11.845969,259043400
2006-11-29,13.285714,13.307143,12.892858,91.799995,11.844679,289270800
2006-11-30,13.172857,13.240000,13.008572,91.660004,11.826615,217621600
2006-12-01,13.114285,13.190000,12.871428,91.320000,11.782746,198769900
2006-12-04,13.125714,13.150000,12.928572,91.120003,11.756942,177384200
2006-12-05,13.092857,13.190000,12.981428,91.269997,11.776294,165709600
2006-12-06,12.948571,13.055715,12.810000,89.830002,11.590495,159546100
2006-12-07,12.861428,12.928572,12.414286,87.040001,11.230508,251206900
2006-12-08,12.461429,12.770000,12.428572,88.259995,11.387924,196069300
2006-12-11,12.700000,12.757143,12.578571,88.750000,11.451144,124945100
2006-12-12,12.658571,12.691428,12.218572,86.139999,11.114388,256655000
2006-12-13,12.564285,12.724286,12.450000,89.050003,11.489855,214263000
2006-12-14,12.721429,12.857142,12.608571,88.549995,11.425342,208082700
2006-12-15,12.717143,12.745714,12.475715,87.720001,11.318247,184984800
2006-12-18,12.518572,12.571428,12.084286,85.470001,11.027935,180394200
2006-12-19,12.104285,12.382857,11.945714,86.309998,11.136320,227851400
2006-12-20,12.352858,12.381429,12.105714,84.759995,10.936328,141922900
2006-12-21,12.100000,12.211429,11.742857,82.900002,10.696340,225899800
2006-12-22,11.922857,12.005714,11.657143,82.199997,10.606019,153325900
2006-12-26,11.735714,11.795714,11.555715,81.510002,10.516992,122672200
2006-12-27,11.164286,11.714286,10.967143,81.520004,10.518282,483938700
2006-12-28,11.460000,11.607142,11.378572,80.870003,10.434413,279969200
2006-12-29,11.992857,12.200000,11.908571,84.839996,10.946650,269107300
2007-01-03,12.327143,12.368571,11.700000,83.800003,10.812462,309579900
2007-01-04,12.007143,12.278571,11.974286,85.659996,11.052453,211815100
2007-01-05,12.252857,12.314285,12.057143,85.049995,10.973743,208685400
2007-01-08,12.280000,12.361428,12.182858,85.470001,11.027935,199276700
2007-01-09,12.350000,13.282857,12.164286,92.570000,11.944029,837324600
2007-01-10,13.535714,13.971429,13.350000,97.000000,12.515617,738220000
2007-01-11,13.705714,13.825714,13.585714,95.800003,12.360788,360063200
2007-01-12,13.512857,13.580000,13.318571,94.620003,12.208535,328172600
2007-01-16,13.668571,13.892858,13.635715,97.099998,12.528520,311019100
2007-01-17,13.937143,13.942857,13.545714,94.949997,12.251113,411565000
2007-01-18,13.157143,13.158571,12.721429,89.070000,11.492435,591151400
2007-01-19,12.661428,12.807143,12.588572,88.500000,11.418890,341118400
2007-01-22,12.734285,12.737143,12.235714,86.789993,11.198254,363506500
2007-01-23,12.247143,12.501429,12.215714,85.699997,11.057614,301856100
2007-01-24,12.382857,12.450000,12.297143,86.700005,11.186641,231953400
2007-01-25,12.444285,12.642858,12.290000,86.250000,11.128578,226493400
2007-01-26,12.444285,12.481428,12.141429,85.379997,11.016323,246718500
2007-01-29,12.328571,12.378572,12.218572,85.939995,11.088579,225416100
2007-01-30,12.347143,12.355714,12.178572,85.550003,11.038260,144492600
2007-01-31,12.122857,12.285714,12.050000,85.729996,11.061483,214017300
2007-02-01,12.318571,12.324286,12.105714,84.739998,10.933747,166085500
2007-02-02,12.017143,12.178572,11.957143,84.750000,10.935040,155382500
2007-02-05,12.042857,12.175714,11.991428,83.940002,10.830525,144713100
2007-02-06,12.064285,12.067142,11.837143,84.149994,10.857619,216098400
2007-02-07,12.068571,12.340000,11.935715,86.150002,11.115674,266706300
2007-02-08,12.204286,12.358571,12.201428,86.180000,11.119544,169757700
2007-02-09,12.268572,12.314285,11.887143,83.270004,10.744080,215135200
2007-02-12,12.061429,12.168571,11.947143,84.879997,10.951813,181017900
2007-02-13,12.165714,12.184286,12.042857,84.700005,10.928591,145246500
2007-02-14,12.090000,12.234285,12.081429,85.300003,11.006003,126995400
2007-02-15,12.205714,12.231428,12.111428,85.209999,10.994390,90915300
2007-02-16,12.178572,12.201428,12.094286,84.830002,10.945360,99967000
2007-02-20,12.092857,12.308572,12.022857,85.899994,11.083419,154425600
2007-02-21,12.282857,12.784286,12.280000,89.199997,11.509209,288828400
2007-02-22,12.971429,12.972857,12.647142,89.510002,11.549208,209556200
2007-02-23,12.737143,12.905714,12.692857,89.070000,11.492435,129473400
2007-02-26,12.834286,12.857142,12.515715,88.510002,11.420178,153962200
2007-02-27,12.328571,12.440000,11.915714,83.930000,10.829236,286453300
2007-02-28,11.857142,12.228572,11.857142,84.610001,10.916977,229868800
2007-03-01,12.004286,12.615714,11.964286,87.060005,11.233090,353882200
2007-03-02,12.395715,12.505714,12.172857,85.409996,11.020194,215000100
2007-03-05,12.270000,12.664286,12.251429,86.320000,11.137611,209724900
2007-03-06,12.542857,12.615714,12.485714,88.190002,11.378891,180796700
2007-03-07,12.578571,12.710000,12.492857,87.720001,11.318247,156571100
2007-03-08,12.655714,12.674286,12.494286,88.000000,11.354376,127752800
2007-03-09,12.685715,12.692857,12.485714,87.970001,11.350504,112959000
2007-03-12,12.581429,12.855714,12.570000,89.870003,11.595655,182352100
2007-03-13,12.772857,12.942857,12.628572,88.400002,11.405986,216972700
2007-03-14,12.657143,12.857142,12.560000,90.000000,11.612429,199146500
2007-03-15,12.851429,12.908571,12.758572,89.570000,11.556947,139874700
2007-03-16,12.791429,12.855714,12.760000,89.590004,11.559527,142926000
2007-03-19,12.891429,13.078571,12.798572,91.130005,11.758229,178240300
2007-03-20,13.050000,13.120000,13.008572,91.479996,11.803390,122229100
2007-03-21,13.141429,13.428572,13.092857,93.869995,12.111763,171724000
2007-03-22,13.390000,13.480000,13.285714,93.959999,12.123376,140373100
2007-03-23,13.335714,13.438571,13.328571,93.519997,12.066603,112721000
2007-03-26,13.427143,13.700000,13.328571,95.849998,12.367237,216246800
2007-03-27,13.672857,13.832857,13.571428,95.459999,12.316917,233013200
2007-03-28,13.554286,13.628572,13.307143,93.239998,12.030475,235584300
2007-03-29,13.455714,13.455714,13.175714,93.750000,12.096280,181430900
2007-03-30,13.468572,13.525714,13.250000,92.909996,11.987895,150139500
2007-04-02,13.448571,13.464286,13.288571,93.650002,12.083378,125498100
2007-04-03,13.448571,13.604285,13.394286,94.500000,12.193049,145983600
2007-04-04,13.562857,13.591429,13.447143,94.270004,12.163376,119196000
2007-04-05,13.445714,13.525714,13.360000,94.680000,12.216275,88879000
